estacion,fechahora,370nm ng/m3 (ng/m3),BBP (%),CO (ppm),Dir Viento (Grados),Dir Viento 10M (Grados),HR (%),HR_2m (%),Humedad Inter (%),NO (ppb),NO2 (ppb),NOX (ppb),OZONO (ppb),PM10 (µg/m3),PM25 (µg/m3),Precipitacion (mm),Presion Baro (mmHg),Rad Solar (W/M²),SO2 (ppb),SO2 Envea (ppb),Tempe Inter (°C),Temperatura (°C),Temperatura 20M (°C),Temperatura 8M (°C),Vel Viento (m/s),Vel Viento 10M (m/s),eBC (µg/m3)
Usaquen,2025-10-07 10:00:00,,,,115.0,,,,,,,,,26.7,14.1,0.0,,,,,,16.6,,,2.5,,
Usaquen,2025-10-07 11:00:00,,,,151.0,,,,,,,,,31.3,7.6,0.0,,,,,,18.1,,,2.4,,
Usaquen,2025-10-07 12:00:00,,,,139.0,,,,,,,,,9.8,6.0,0.0,,,,,,18.9,,,1.6,,
Usaquen,2025-10-07 13:00:00,,,,129.0,,,,,,,,,15.7,5.7,0.0,,,,,,18.3,,,1.9,,
Usaquen,2025-10-07 14:00:00,,,,129.0,,,,,,,,,13.3,5.2,0.0,,,,,,18.3,,,2.7,,
Usaquen,2025-10-07 15:00:00,,,,141.0,,,,,,,,,12.8,4.7,0.0,,,,,,19.7,,,1.8,,
Usme,2025-10-05 00:00:00,,,0.21,,,,,,1.3,11.9,13.4,22.0,28.5,6.5,0.0,563.0,0.0,6.2,,,13.3,,,,,
Usme,2025-10-05 01:00:00,,,0.24,,,,,,3.3,16.9,20.3,16.4,15.5,14.0,0.0,562.0,0.0,1.1,,,13.2,,,,,
Usme,2025-10-05 02:00:00,,,0.27,,,,,,2.8,11.1,14.0,21.2,19.5,10.8,0.0,562.0,0.0,1.1,,,13.3,,,,,
Usme,2025-10-05 03:00:00,,,0.26,,,,,,3.1,17.0,20.1,12.0,18.2,7.9,0.0,562.0,0.0,2.0,,,12.6,,,,,
Usme,2025-10-05 04:00:00,,,0.28,,,,,,3.5,16.0,19.5,8.6,16.6,6.4,0.0,562.0,0.0,2.7,,,12.1,,,,,
Usme,2025-10-05 05:00:00,,,0.46,,,,,,18.0,21.6,39.6,1.3,23.4,7.8,0.0,563.0,1.0,2.2,,,11.5,,,,,
Usme,2025-10-05 06:00:00,,,0.53,,,,,,15.9,20.3,36.3,6.0,32.3,6.1,0.0,563.0,37.0,3.6,,,12.8,,,,,
Usme,2025-10-05 07:00:00,,,0.33,,,,,,5.9,10.0,16.0,23.3,45.5,7.6,0.0,564.0,165.0,4.0,,,14.3,,,,,
Usme,2025-10-05 08:00:00,,,0.29,,,,,,4.3,6.7,11.0,32.0,29.4,11.3,0.1,564.0,338.0,1.5,,,15.8,,,,,
Usme,2025-10-05 09:00:00,,,0.34,,,,,,2.8,6.4,9.2,37.4,21.8,21.8,0.0,564.0,246.0,2.7,,,16.1,,,,,
Usme,2025-10-05 10:00:00,,,0.34,,,,,,4.4,7.8,12.3,40.1,35.8,15.6,0.0,564.0,329.0,2.9,,,16.5,,,,,
Usme,2025-10-05 11:00:00,,,0.34,,,,,,3.6,7.0,10.6,39.5,52.5,11.4,0.0,563.0,634.0,3.0,,,17.6,,,,,
Usme,2025-10-05 12:00:00,,,0.42,,,,,,6.4,9.0,15.4,37.3,32.9,8.6,0.0,563.0,619.0,2.1,,,18.1,,,,,
Usme,2025-10-05 13:00:00,,,0.19,,,,,,1.2,4.2,5.5,39.0,30.2,6.3,0.0,562.0,383.0,5.4,,,17.1,,,,,
Usme,2025-10-05 14:00:00,,,0.27,,,,,,3.0,5.2,8.2,37.0,25.3,4.7,0.0,561.0,452.0,5.5,,,18.0,,,,,
Usme,2025-10-05 15:00:00,,,0.44,,,,,,5.2,7.3,12.5,35.5,24.7,4.4,0.0,561.0,196.0,6.4,,,17.3,,,,,
Usme,2025-10-05 16:00:00,,,0.79,,,,,,10.2,12.2,22.4,31.5,14.6,3.5,0.0,561.0,88.0,3.8,,,16.6,,,,,
Usme,2025-10-05 17:00:00,,,0.97,,,,,,14.0,16.9,30.9,26.4,14.3,3.1,0.0,561.0,20.0,1.2,,,15.9,,,,,
Usme,2025-10-05 18:00:00,,,0.81,,,,,,10.7,20.0,30.8,21.1,8.6,2.4,0.0,561.0,0.0,1.1,,,14.5,,,,,
Usme,2025-10-05 19:00:00,,,0.67,,,,,,9.4,20.4,29.9,18.5,14.7,2.1,0.0,562.0,0.0,4.9,,,13.6,,,,,
Usme,2025-10-05 20:00:00,,,0.68,,,,,,11.8,20.7,32.6,16.8,27.5,3.2,0.0,563.0,0.0,5.5,,,13.5,,,,,
Usme,2025-10-05 21:00:00,,,0.41,,,,,,4.6,14.1,18.7,14.8,33.9,3.1,0.0,563.0,0.0,10.0,,,12.5,,,,,
Usme,2025-10-05 22:00:00,,,0.43,,,,,,5.0,16.5,21.5,15.3,27.0,6.4,0.0,563.0,0.0,7.9,,,12.3,,,,,
Usme,2025-10-05 23:00:00,,,0.35,,,,,,3.4,13.2,16.6,18.4,29.9,5.6,0.0,563.0,0.0,5.7,,,11.9,,,,,
Usme,2025-10-06 00:00:00,,,0.3,,,,,,4.5,19.5,24.1,13.6,30.7,5.3,0.0,563.0,0.0,7.7,,,11.4,,,,,
Usme,2025-10-06 01:00:00,,,0.27,,,,,,4.5,22.7,27.2,3.5,34.3,5.6,0.0,562.0,0.0,1.5,,,9.3,,,,,
Usme,2025-10-06 02:00:00,,,0.27,,,,,,7.8,19.6,27.5,3.9,20.1,5.6,0.0,562.0,0.0,2.0,,,8.8,,,,,
Usme,2025-10-06 03:00:00,,,0.33,,,,,,19.8,23.3,43.1,1.0,27.4,5.6,0.0,562.0,0.0,0.9,,,8.4,,,,,
Usme,2025-10-06 04:00:00,,,0.48,,,,,,43.9,27.1,71.0,0.6,32.6,6.2,0.0,562.0,0.0,2.1,,,8.2,,,,,
Usme,2025-10-06 05:00:00,,,0.89,,,,,,62.1,27.8,90.0,0.6,53.0,8.8,0.0,562.0,4.0,2.1,,,8.4,,,,,
Usme,2025-10-06 06:00:00,,,1.14,,,,,,71.0,32.8,103.9,1.7,40.5,7.7,0.0,562.0,74.0,2.3,,,9.6,,,,,
Usme,2025-10-06 07:00:00,,,1.29,,,,,,,,,4.1,33.0,8.5,0.0,563.0,187.0,4.9,,,12.4,,,,,
Usme,2025-10-06 08:00:00,,,0.77,,,,,,,,,17.3,82.9,19.0,0.0,563.0,301.0,4.3,,,14.8,,,,,
Usme,2025-10-06 09:00:00,,,,,,,,,5.5,9.4,15.0,28.7,57.5,14.5,0.0,563.0,394.0,,,,16.9,,,,,
Usme,2025-10-06 10:00:00,,,,,,,,,2.4,5.7,8.2,,37.2,14.8,0.0,563.0,591.0,3.4,,,18.1,,,,,
Usme,2025-10-06 11:00:00,,,0.18,,,,,,2.6,5.5,8.2,31.4,27.7,11.4,0.0,563.0,286.0,3.4,,,17.7,,,,,
Usme,2025-10-06 12:00:00,,,0.25,,,,,,3.2,5.8,9.1,32.3,29.7,8.9,0.0,562.0,378.0,1.6,,,18.5,,,,,
Usme,2025-10-06 13:00:00,,,0.29,,,,,,4.2,8.5,12.7,32.4,17.8,6.6,0.0,561.0,399.0,0.5,,,19.4,,,,,
Usme,2025-10-06 14:00:00,,,0.48,,,,,,5.4,20.0,25.5,32.9,31.5,5.1,0.0,561.0,210.0,2.3,,,18.7,,,,,
Usme,2025-10-06 15:00:00,,,0.58,,,,,,8.5,24.8,33.4,28.5,36.6,4.7,0.0,561.0,124.0,1.5,,,17.1,,,,,
Usme,2025-10-06 16:00:00,,,0.55,,,,,,16.0,19.0,35.1,20.0,25.9,3.7,0.0,561.0,196.0,0.7,,,17.7,,,,,
Usme,2025-10-06 17:00:00,,,0.63,,,,,,13.6,20.2,33.9,16.5,48.9,6.0,0.0,561.0,35.0,0.6,,,16.7,,,,,
Usme,2025-10-06 18:00:00,,,0.65,,,,,,7.3,22.1,29.5,13.0,26.4,5.6,0.0,562.0,0.0,4.9,,,15.6,,,,,
Usme,2025-10-06 19:00:00,,,0.7,,,,,,8.9,22.8,31.7,12.3,29.1,4.9,0.0,562.0,0.0,4.8,,,15.1,,,,,
Usme,2025-10-06 20:00:00,,,0.59,,,,,,8.2,20.3,28.5,12.5,25.3,8.7,0.0,562.0,0.0,5.7,,,15.0,,,,,
Usme,2025-10-06 21:00:00,,,0.83,,,,,,22.5,27.6,50.1,4.6,30.0,7.9,0.0,563.0,0.0,3.4,,,14.1,,,,,
Usme,2025-10-06 22:00:00,,,,,,,,,,,,,39.7,6.3,0.0,563.0,0.0,,,,14.0,,,,,
Usme,2025-10-06 23:00:00,,,,,,,,,,,,,25.1,7.4,0.0,563.0,0.0,,,,13.6,,,,,
Usme,2025-10-07 00:00:00,,,,,,,,,,,,,34.4,14.0,0.0,562.0,0.0,,,,13.7,,,,,
Usme,2025-10-07 01:00:00,,,,,,,,,,,,,20.1,16.0,0.6,562.0,0.0,,,,12.7,,,,,
Usme,2025-10-07 02:00:00,,,,,,,,,,,,,12.9,11.8,0.5,562.0,0.0,,,,11.9,,,,,
Usme,2025-10-07 03:00:00,,,,,,,,,,,,,17.7,12.9,0.5,562.0,0.0,,,,11.0,,,,,
Usme,2025-10-07 04:00:00,,,0.19,,,,,,1.1,15.2,16.4,20.4,24.8,9.9,0.0,562.0,0.0,10.7,,,11.3,,,,,
Usme,2025-10-07 05:00:00,,,0.29,,,,,,1.6,16.6,18.2,13.4,20.1,10.6,0.0,562.0,2.0,1.6,,,10.9,,,,,
Usme,2025-10-07 06:00:00,,,0.95,,,,,,38.7,30.7,69.5,3.2,15.4,8.8,0.0,562.0,54.0,2.4,,,11.4,,,,,
Usme,2025-10-07 07:00:00,,,0.67,,,,,,25.0,18.5,43.6,14.2,38.8,12.4,0.0,563.0,209.0,4.4,,,13.8,,,,,
Usme,2025-10-07 08:00:00,,,0.23,,,,,,4.7,6.7,11.5,28.2,41.7,14.7,0.0,563.0,489.0,6.4,,,15.3,,,,,
Usme,2025-10-07 09:00:00,,,0.22,,,,,,4.1,5.3,9.5,28.6,28.7,14.4,0.0,563.0,416.0,4.6,,,15.9,,,,,
Usme,2025-10-07 10:00:00,,,0.27,,,,,,6.2,7.8,14.1,27.5,29.3,11.1,0.0,563.0,508.0,2.0,,,16.9,,,,,
Usme,2025-10-07 11:00:00,,,0.32,,,,,,8.7,10.5,19.3,26.1,28.6,8.4,0.0,563.0,326.0,0.9,,,17.4,,,,,
Usme,2025-10-07 12:00:00,,,0.13,,,,,,1.7,3.8,5.6,28.0,16.4,6.9,0.0,562.0,648.0,3.3,,,17.7,,,,,
Usme,2025-10-07 13:00:00,,,0.23,,,,,,6.1,6.5,12.6,26.0,15.7,5.5,0.0,561.0,620.0,1.9,,,18.4,,,,,
Usme,2025-10-07 14:00:00,,,0.26,,,,,,6.4,6.3,12.7,25.4,19.5,4.1,0.0,561.0,700.0,1.2,,,19.3,,,,,
Usme,2025-10-07 15:00:00,,,0.25,,,,,,7.2,7.2,14.5,25.5,17.4,3.1,0.0,560.0,467.0,1.1,,,20.1,,,,,
